No.,player_id,Firstname,Surname,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_name,npg,npxG,xGChain,xGBuildup,year
771,5612,Angelo,Ogbonna,Angelo Ogbonna,31,2790,2,1.303147158,0,0.070139704,13,2,4,0,D,West Ham,2,1.303147158,2.947999261,2.816510731,2019
772,6122,Angelo,Ogbonna,Angelo Ogbonna,24,1870,1,1.0196454,1,1.160291161,14,4,2,0,D S,West Ham,1,1.0196454,1.095582789,0.899084201,2018
773,7721,Stefano,Okaka,Stefano Okaka,2,18,0,0.555180561,0,0.149380624,2,2,1,0,S,Watford,0,0.555180561,0.659057662,0,2018
774,7723,Shinji,Okazaki,Shinji Okazaki,21,249,0,0.28034701,1,0.114171505,5,1,0,0,F S,Leicester,0,0.28034701,1.293386157,1.06779921,2018
775,1024,Divock,Origi,Divock Origi,9,176,0,1.081121296,0,0.140034886,7,2,0,0,F S,Liverpool,0,1.081121296,1.496934582,0.782366218,2020
776,884,Divock,Origi,Divock Origi,28,680,4,2.096560309,1,0.82535544,14,8,1,0,F S,Liverpool,4,2.096560309,3.536445742,0.834247448,2019
777,1685,Divock,Origi,Divock Origi,12,357,3,2.243099574,1,0.188011404,13,3,0,0,F S,Liverpool,3,2.243099574,1.409278648,0.699413121,2018
778,6859,Nicolás,Otamendi,Nicolás Otamendi,24,1705,2,2.054820953,0,0.177584189,15,4,3,0,D S,Manchester City,2,2.054820953,10.63932938,10.6018526,2019
779,7152,Nicolás,Otamendi,Nicolás Otamendi,18,1233,0,1.17522116,0,0.289128724,15,2,1,0,D S,Manchester City,0,1.17522116,8.132102424,7.95352369,2018
780,7726,Owen,Otasowie,Owen Otasowie,6,186,0,0.745342324,1,0.388768584,4,2,1,0,M S,Wolverhampton Wanderers,0,0.745342324,1.382753617,0.301533145,2020
781,8287,Alex,Chamberlain,Alex Oxlade-Chamberlain,13,238,1,0.300650962,1,0.301777504,8,2,0,0,F M S,Liverpool,1,0.300650962,0.998663014,0.766684921,2020
782,710,Alex,Chamberlain,Alex Oxlade-Chamberlain,30,1511,4,2.504467506,1,0.943688741,40,17,1,0,F M S,Liverpool,4,2.504467506,5.69325125,2.64896567,2019
783,752,Alex,Chamberlain,Alex Oxlade-Chamberlain,2,17,0,0.466470629,0,0.115880683,1,1,0,0,S,Liverpool,0,0.466470629,1.372616887,1.256736279,2018
784,1053,Mesut,özil,Mesut özil,18,1472,1,1.70827345,2,2.287408385,9,37,1,0,M,Arsenal,1,1.70827345,8.399061233,6.210024692,2019
785,2132,Mesut,özil,Mesut özil,24,1751,5,2.226021744,2,4.290135236,11,45,2,0,M S,Arsenal,5,2.226021744,11.98287528,8.060832223,2018
786,3253,Troy,Parrott,Troy Parrott,2,3,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0,2019
787,7725,Thomas,Partey,Thomas Partey,24,1543,0,1.157276638,2,1.121044723,26,12,5,0,M S,Arsenal,0,1.157276638,7.274703525,5.836604599,2020
788,7727,Pedro,Pedro,Pedro,11,661,1,2.472474996,1,1.070755158,22,17,1,0,F M S,Chelsea,1,2.472474996,4.754026404,1.556944458,2019
789,8040,Pedro,Pedro,Pedro,31,1777,8,5.983355518,2,3.88420748,57,29,2,0,F S,Chelsea,8,5.983355518,15.40015416,8.180637848,2018
790,8254,Nicolas,Pépé,Nicolas Pépé,29,1602,10,6.000206442,1,1.012160038,47,11,1,1,F M S,Arsenal,9,5.239037622,9.35974014,4.217725778,2020
791,4105,Nicolas,Pépé,Nicolas Pépé,31,2021,5,5.069305271,5,4.904219791,50,39,4,0,F M S,Arsenal,4,4.308136463,10.92423006,4.814494099,2019
792,6854,Ricardo,Pereira,Ricardo Pereira,15,954,0,0.363393784,1,0.760674581,7,10,3,0,D M S,Leicester,0,0.363393784,4.405820306,3.736775745,2020
793,6852,Ricardo,Pereira,Ricardo Pereira,28,2520,3,1.265233166,2,4.018951585,18,27,1,0,D M,Leicester,3,1.265233166,11.05981785,8.115902204,2019
794,3683,Ricardo,Pereira,Ricardo Pereira,35,3129,2,1.181735166,6,5.129702643,25,33,7,0,D F M,Leicester,2,1.181735166,11.34570687,8.28347925,2018
795,3491,Roberto,Pereyra,Roberto Pereyra,28,1656,3,3.146885926,0,1.360024405,21,20,4,0,F M S,Watford,2,2.385717059,4.776893117,1.625991831,2019
796,7236,Roberto,Pereyra,Roberto Pereyra,33,2837,6,5.378575686,1,3.538155733,57,34,3,0,M,Watford,6,5.378575686,12.57223891,6.263587721,2018
797,787,Ayoze,Pérez,Ayoze Pérez,25,1326,2,4.036575317,1,1.248606492,31,23,2,0,F M S,Leicester,2,4.036575317,9.872759374,6.759955797,2020
798,900,Ayoze,Pérez,Ayoze Pérez,33,2045,8,6.557796832,4,4.091643615,47,28,0,0,F M S,Leicester,7,5.796627995,12.85032268,4.473776834,2019
799,2280,Ayoze,Pérez,Ayoze Pérez,37,2950,12,8.294692774,2,4.032593822,55,45,2,0,F M S,Newcastle United,12,8.294692774,15.60525764,5.6278331,2018
800,3428,Kalvin,Phillips,Kalvin Phillips,29,2435,1,0.388622756,2,3.233058132,15,35,10,0,M S,Leeds,1,0.388622756,8.959227515,7.550635194,2020
801,6855,Jaden,Philogene-Bidace,Jaden Philogene-Bidace,1,1,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0.056043904,0.056043904,2020
802,6856,Brandon,Pierrick,Brandon Pierrick,2,10,0,0,0,0.095518738,0,2,0,0,S,Crystal Palace,0,0,0.095518738,0,2019
803,6857,Erik,Pieters,Erik Pieters,20,1259,0,0.151167927,1,0.36361596,4,5,1,0,D M S,Burnley,0,0.151167927,1.932886744,1.552714355,2020
804,7332,Erik,Pieters,Erik Pieters,24,1880,0,0.451019884,4,2.698189762,14,18,2,0,D M S,Burnley,0,0.451019884,5.004477552,2.330093649,2019
805,7459,Daniel,Podence,Daniel Podence,24,1718,3,2.744377876,2,1.839432783,32,21,3,0,F M S,Wolverhampton Wanderers,3,2.744377876,6.725102685,2.910881344,2020
806,882,Daniel,Podence,Daniel Podence,9,284,1,1.35931433,0,0.772744387,10,5,0,0,F S,Wolverhampton Wanderers,1,1.35931433,2.383341692,0.597807884,2019
807,6047,Paul,Pogba,Paul Pogba,26,1893,3,2.988202846,3,2.066863002,31,24,3,0,M S,Manchester United,3,2.988202846,11.69147341,7.444205396,2020
808,4068,Paul,Pogba,Paul Pogba,16,1206,1,2.150869158,3,3.056191713,22,30,1,0,M S,Manchester United,1,1.3897003,8.765662774,7.231568899,2019
809,4497,Paul,Pogba,Paul Pogba,35,3013,13,15.87753973,9,5.186745171,105,55,6,0,M S,Manchester United,6,8.26585137,21.1259229,11.59351857,2018
810,6048,Ian,Poveda-Ocampo,Ian Poveda-Ocampo,14,322,0,0.660413712,0,1.258312037,5,5,0,0,S,Leeds,0,0.660413712,2.022855317,0.104129592,2020
811,6542,Dennis,Praet,Dennis Praet,15,730,1,0.43896842,1,1.215856321,8,7,0,0,M S,Leicester,1,0.43896842,2.11191888,1.291694002,2020
812,394,Dennis,Praet,Dennis Praet,27,1124,1,1.20771589,2,1.492880721,16,9,2,0,M S,Leicester,1,1.20771589,6.806874417,5.090953033,2019
813,6049,Sebastian,Prödl,Sebastian Prödl,1,57,0,0.057957686,0,0,2,0,0,0,D,Watford,0,0.057957686,0,0,2019
814,6050,Sebastian,Prödl,Sebastian Prödl,1,13,0,0,0,0,0,0,0,0,S,Watford,0,0,0,0,2018
815,6051,Davy,Pröpper,Davy Pröpper,7,201,0,0.138562518,0,0,4,0,0,0,M S,Brighton,0,0.138562518,0.269949414,0.194228075,2020
816,6409,Davy,Pröpper,Davy Pröpper,35,2826,1,1.866220035,2,2.977776509,29,29,4,0,M S,Brighton,1,1.866220035,11.8928247,8.669299828,2019
817,5245,Davy,Pröpper,Davy Pröpper,30,2554,1,0.950316073,1,1.217446577,15,19,2,0,M,Brighton,1,0.950316073,5.614993963,4.949895199,2018
818,5609,Teemu,Pukki,Teemu Pukki,36,2908,11,11.52434513,3,3.619015418,80,30,3,0,F S,Norwich,9,10.00200744,14.75146576,2.368442303,2019
819,6046,Christian,Pulisic,Christian Pulisic,27,1739,4,6.775412478,2,2.761232169,43,25,2,0,F M S,Chelsea,4,6.775412478,14.59385795,7.101119594,2020
820,6105,Christian,Pulisic,Christian Pulisic,25,1738,9,8.925186411,4,4.296079734,63,30,0,0,F M S,Chelsea,9,8.925186411,16.7466635,7.069776656,2019
821,6231,Jason,Puncheon,Jason Puncheon,5,7,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0,2018
822,6842,Ignacio,Pussetto,Ignacio Pussetto,7,48,0,0,0,0,0,0,1,0,S,Watford,0,0,0,0,2019
823,4422,Domingos,Quina,Domingos Quina,4,9,0,0.021320984,0,0,1,0,0,0,S,Watford,0,0.021320984,0.021320984,0,2019
824,4456,Domingos,Quina,Domingos Quina,8,328,1,0.197214035,0,0.092272596,5,2,0,0,M S,Watford,1,0.197214035,2.343976758,2.17633938,2018
825,1661,Kayne,Ramsay,Kayne Ramsay,1,90,0,0,0,0,0,0,1,0,D,Southampton,0,0,0.016576746,0.016576746,2020
826,1663,Kayne,Ramsay,Kayne Ramsay,1,90,0,0,0,0,0,0,0,0,D,Southampton,0,0,0,0,2018
827,6756,Raphinha,Raphinha,Raphinha,30,2369,6,6.219142843,9,9.524860587,67,65,3,0,M S,Leeds,6,6.219142843,16.79277784,6.67969186,2020
828,669,Marcus,Rashford,Marcus Rashford,37,2941,11,9.579709992,9,4.185122116,79,44,4,0,F M S,Manchester United,11,9.579709992,20.44191016,8.927207557,2020
829,593,Marcus,Rashford,Marcus Rashford,31,2673,17,19.50372761,7,5.457172869,95,33,3,0,F M,Manchester United,11,13.41441368,20.24479784,5.906573037,2019
830,712,Marcus,Rashford,Marcus Rashford,33,2360,10,11.61445469,6,5.270443615,84,38,3,1,F M S,Manchester United,10,11.61445469,16.82212478,5.243192846,2018
831,1017,Nathan,Redmond,Nathan Redmond,29,1718,2,3.833790461,3,3.353082243,45,29,1,0,F M S,Southampton,2,3.833790461,8.997613229,3.267556451,2020
832,1707,Nathan,Redmond,Nathan Redmond,32,2781,4,5.287322389,4,3.624410872,59,38,2,0,F M,Southampton,4,5.287322389,13.67461494,6.087857706,2019
833,789,Nathan,Redmond,Nathan Redmond,38,3283,6,7.911504412,4,5.312565145,74,52,3,0,F M S,Southampton,6,7.911504412,16.49273036,5.913362226,2018
834,857,Sergio,Reguilón,Sergio Reguilón,27,2258,0,1.159553826,3,2.099100271,20,17,5,0,D M S,Tottenham,0,1.159553826,8.529953264,6.114481773,2020
835,872,Declan,Rice,Declan Rice,32,2880,2,3.191765243,1,1.978934191,28,23,2,0,M,West Ham,1,1.669427538,10.66163223,9.188759016,2020
836,1652,Declan,Rice,Declan Rice,38,3420,1,1.26638991,3,1.306303457,31,22,6,0,D M,West Ham,1,1.26638991,8.693383524,7.636568044,2019
837,1654,Declan,Rice,Declan Rice,34,3009,2,1.233569968,0,0.642966069,22,9,4,0,M,West Ham,2,1.233569968,8.08748949,7.640724206,2018
838,1655,Lewis,Richardson,Lewis Richardson,2,2,0,0,0,0,0,0,0,0,S,Burnley,0,0,0,0,2020
839,1657,Richarlison,Richarlison,Richarlison,34,2883,7,10.6702612,3,3.394761171,81,25,4,1,F M S,Everton,6,9.909092361,15.86471423,5.174452862,2020
840,1747,Richarlison,Richarlison,Richarlison,36,3100,13,9.842966288,3,6.668134376,89,34,8,0,F M,Everton,13,9.842966288,16.45974978,5.198306467,2019
841,6044,Richarlison,Richarlison,Richarlison,35,2702,13,11.33397924,1,1.956237256,82,20,5,1,F M S,Everton,13,11.33397924,13.40034743,5.10016942,2018
842,591,Jairo,Riedewald,Jairo Riedewald,33,1803,2,0.563081227,0,0.897361388,8,11,4,0,M S,Crystal Palace,2,0.563081227,3.511384854,2.333950503,2020
843,574,Jairo,Riedewald,Jairo Riedewald,17,747,0,0.046988671,0,0.210897446,3,2,0,0,D M S,Crystal Palace,0,0.046988671,1.32526215,1.193236528,2019
844,1660,Matt,Ritchie,Matt Ritchie,18,1360,0,0.330100663,2,2.492345709,11,24,2,0,D M S,Newcastle United,0,0.330100663,5.130529761,4.38347964,2020
845,1723,Matt,Ritchie,Matt Ritchie,18,1321,2,1.510739537,1,2.345365051,26,32,4,0,D M S,Newcastle United,2,0.749570664,2.739802847,1.418419342,2019
846,1726,Matt,Ritchie,Matt Ritchie,36,2965,2,4.438608217,8,5.112595866,41,60,9,0,D M S,Newcastle United,1,2.916270522,10.17897044,4.691090314,2018
847,568,Tyler,Roberts,Tyler Roberts,27,1334,1,1.885488858,2,2.529150106,26,15,3,0,F M S,Leeds,1,1.885488858,7.462035052,3.503893172,2020
848,6104,Andrew,Robertson,Andrew Robertson,38,3391,1,1.437933657,7,7.220491709,19,65,2,0,D,Liverpool,1,1.437933657,19.86948182,15.43500882,2020
849,572,Andrew,Robertson,Andrew Robertson,36,3114,2,1.81459292,12,7.897493236,22,60,2,0,D S,Liverpool,2,1.81459292,20.39599831,15.31265719,2019
850,596,Andrew,Robertson,Andrew Robertson,36,3223,0,0.861602737,11,8.056077663,16,50,4,0,D,Liverpool,0,0.861602737,21.82657224,16.70880426,2018
851,1724,Joe,Rodon,Joe Rodon,12,730,0,0.018329373,0,0,1,0,0,0,D S,Tottenham,0,0.018329373,1.419659533,1.419659533,2020
852,5573,Rodri,Rodri,Rodri,34,2751,2,2.659903324,2,2.33538256,32,33,6,0,M S,Manchester City,1,1.898734466,20.85731951,18.96582089,2020
853,6841,Rodri,Rodri,Rodri,35,2488,3,0.744079132,2,2.910293031,24,33,8,0,D M S,Manchester City,3,0.744079132,22.69725015,21.21717443,2019
854,524,Rodrigo,Rodrigo,Rodrigo,26,1285,7,5.755642192,2,3.20052937,46,31,3,0,F M S,Leeds,7,5.755642192,10.81597439,4.348653113,2020
855,566,Jay,Rodriguez,Jay Rodriguez,31,1237,1,2.977033233,2,1.210919246,31,6,3,0,F M S,Burnley,1,2.977033233,4.231583967,0.913431628,2020
856,567,Jay,Rodriguez,Jay Rodriguez,36,1987,8,8.956882774,1,0.768310897,67,6,1,0,F S,Burnley,7,8.195713877,7.035942082,1.257896686,2019
857,764,James,Rodríguez,James Rodríguez,23,1802,6,3.363537842,4,5.439711567,37,40,4,0,F M S,Everton,6,3.363537842,12.03300487,7.104181377,2020
858,1441,Marcos,Rojo,Marcos Rojo,3,119,0,0.132068843,0,0,1,0,1,0,D S,Manchester United,0,0.132068843,0.032419372,0.032419372,2019
859,1677,Marcos,Rojo,Marcos Rojo,5,208,0,0.235372186,0,0,6,0,2,0,D S,Manchester United,0,0.235372186,0.741501436,0.708371192,2018
860,1725,Oriol,Romeu,Oriol Romeu,21,1777,1,0.445827158,1,1.536806639,14,14,6,0,M S,Southampton,1,0.445827158,6.238045163,5.06345807,2020
861,1763,Oriol,Romeu,Oriol Romeu,30,1865,0,0.197261868,0,1.717230167,8,19,5,0,M S,Southampton,0,0.197261868,4.205227051,3.239068473,2019
862,5085,Oriol,Romeu,Oriol Romeu,31,2155,1,0.957287015,0,1.706584144,10,9,11,0,M S,Southampton,1,0.957287015,7.155806795,5.425083036,2018
863,7216,Danny,Rose,Danny Rose,11,871,0,0,0,0.20446921,0,3,2,0,D S,Newcastle United,0,0,1.289059892,1.289059892,2019
864,1740,Danny,Rose,Danny Rose,12,895,0,0.088198494,0,0.676105091,2,11,5,0,D S,Tottenham,0,0.088198494,1.704833267,1.395835618,2019
865,594,Danny,Rose,Danny Rose,26,1798,0,0.797511222,3,2.591334689,15,26,5,0,D M S,Tottenham,0,0.797511222,4.890632926,3.090378102,2018
866,553,Antonio,Rüdiger,Antonio Rüdiger,19,1710,1,1.139936452,0,0.305807361,14,4,0,0,D,Chelsea,1,1.139936452,9.13765046,9.044836283,2020
867,556,Antonio,Rüdiger,Antonio Rüdiger,20,1710,2,0.930454697,0,1.177513458,12,5,3,0,D S,Chelsea,2,0.930454697,6.220131254,6.190619096,2019
868,558,Antonio,Rüdiger,Antonio Rüdiger,33,2875,1,2.661058272,0,0.904785613,27,8,7,0,D,Chelsea,1,2.661058272,8.752737902,7.824800955,2018
869,554,Rúnar Alex,Rúnarsson,Rúnar Alex Rúnarsson,1,11,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0,0,2020
870,552,Lukas,Rupp,Lukas Rupp,12,701,0,0.855793107,0,0.775527481,4,8,1,0,M S,Norwich,0,0.855793107,2.554830967,0.923510366,2019
871,631,Allan,Saint-Maximin,Allan Saint-Maximin,25,1578,3,2.825913109,4,4.013324308,30,29,0,0,F M S,Newcastle United,3,2.825913109,10.59472032,4.224002955,2020
872,5560,Allan,Saint-Maximin,Allan Saint-Maximin,26,1896,3,2.942516947,4,4.331811693,46,33,0,0,F M S,Newcastle United,3,2.942516947,9.657795262,4.271792185,2019
873,498,Romain,Saïss,Romain Saïss,27,2409,3,3.169141482,0,0.66935054,28,5,2,0,D,Wolverhampton Wanderers,3,3.169141482,4.751177296,3.912276688,2020
874,628,Romain,Saïss,Romain Saïss,33,2702,2,3.669838863,1,1.232471075,23,12,10,1,D M S,Wolverhampton Wanderers,2,3.669838863,10.52178424,9.557376709,2019
875,697,Romain,Saïss,Romain Saïss,19,1133,2,1.28924663,0,0.727379709,11,4,7,0,D M S,Wolverhampton Wanderers,2,1.28924663,3.860406063,2.933737952,2018
876,922,Bukayo,Saka,Bukayo Saka,32,2577,5,7.169173587,3,4.511790655,61,38,1,0,D F M S,Arsenal,5,7.169173587,18.29246639,9.18043957,2020
877,1006,Bukayo,Saka,Bukayo Saka,26,1769,1,1.142438736,5,3.680353556,13,21,6,0,D F M S,Arsenal,1,1.142438736,7.812505633,5.022924855,2019
878,6080,Bukayo,Saka,Bukayo Saka,1,6,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0,0,2018
879,6817,Mamadou,Sakho,Mamadou Sakho,4,274,0,0.018834919,0,0,1,0,0,0,D S,Crystal Palace,0,0.018834919,0.514052927,0.514052927,2020
880,550,Mamadou,Sakho,Mamadou Sakho,14,928,0,0,0,0.029572835,0,1,1,1,D S,Crystal Palace,0,0,1.73845271,1.708879873,2019
881,557,Mamadou,Sakho,Mamadou Sakho,27,2418,0,0.826651409,0,0.194823508,4,6,2,0,D,Crystal Palace,0,0.826651409,5.196555462,5.178611316,2018
882,627,Bakary,Sako,Bakary Sako,4,19,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0,2018
883,630,Mohamed,Salah,Mohamed Salah,37,3085,22,20.25084664,5,6.528526101,126,55,0,0,F M S,Liverpool,16,15.68383364,28.96823355,9.800235655,2020
884,951,Mohamed,Salah,Mohamed Salah,34,2904,19,20.6633187,10,8.726042524,132,60,1,0,F S,Liverpool,16,18.37981213,31.37419793,8.425026853,2019
885,1739,Mohamed,Salah,Mohamed Salah,38,3274,22,21.79245018,8,10.46858951,137,68,1,0,F S,Liverpool,19,19.50894361,31.7802984,7.865945274,2018
886,5598,Mohammed,Salisu,Mohammed Salisu,12,836,0,0.478431653,0,0.172157373,4,2,1,0,D S,Southampton,0,0.478431653,2.204292323,2.15407224,2020
887,7281,Mbwana,Samatta,Mbwana Samatta,14,962,1,2.527881511,0,0.311576586,17,9,1,0,F S,Aston Villa,1,2.527881511,3.418448895,1.347539343,2019
888,7438,Davinson,Sánchez,Davinson Sánchez,18,1488,0,0.800694175,0,0.020530213,5,1,1,0,D S,Tottenham,0,0.800694175,5.348088115,5.348088115,2020
889,7439,Davinson,Sánchez,Davinson Sánchez,29,2433,0,0.755370375,0,0.036288917,7,1,6,0,D S,Tottenham,0,0.755370375,7.255796818,7.219507901,2019
890,618,Davinson,Sánchez,Davinson Sánchez,23,1943,1,1.624593497,1,0.624680466,14,4,2,0,D S,Tottenham,1,1.624593497,6.161563603,6.136755167,2018
891,750,Leroy,Sané,Leroy Sané,1,6,0,0.098159261,0,0,2,0,0,0,S,Manchester City,0,0.098159261,0.172169402,0.12103498,2019
892,3635,Leroy,Sané,Leroy Sané,31,1866,10,6.981944473,10,8.101670824,56,40,1,0,F M S,Manchester City,10,6.981944473,21.35401276,10.55832288,2018
893,5543,Morgan,Sanson,Morgan Sanson,9,291,0,0.026357138,0,0.108452171,2,1,3,0,M S,Aston Villa,0,0.026357138,0.301813636,0.193361465,2020
894,314,Ismaila,Sarr,Ismaila Sarr,28,2038,5,5.968198502,4,4.351109144,43,25,1,0,F M S,Watford,5,5.968198502,11.6523366,3.366789443,2019
895,617,Dane,Scarlett,Dane Scarlett,1,1,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0,2020
896,2498,Fabian,Schär,Fabian Schär,18,1252,1,1.460576858,0,0,12,0,4,1,D S,Newcastle United,0,0.699408021,0.955122676,0.873560842,2020
897,447,Fabian,Schär,Fabian Schär,22,1675,2,1.059588282,0,0.10137989,20,4,5,0,D M S,Newcastle United,2,1.059588282,2.578661961,1.865305668,2019
898,612,Fabian,Schär,Fabian Schär,24,2007,4,2.165339669,1,0.73586558,25,11,12,0,D S,Newcastle United,4,2.165339669,5.651489559,4.657007211,2018
899,614,Ezequiel,Schelotto,Ezequiel Schelotto,8,362,0,0.254964938,0,0,4,0,1,0,D S,Brighton,0,0.254964938,0.49947959,0.244514655,2019
900,638,Jeffrey,Schlupp,Jeffrey Schlupp,27,1424,2,2.015115544,3,2.572582504,18,18,3,0,M S,Crystal Palace,2,2.015115544,5.158029245,3.466956737,2020
901,2244,Jeffrey,Schlupp,Jeffrey Schlupp,17,1035,3,2.184974889,1,0.948796737,18,7,2,0,D F M S,Crystal Palace,3,2.184974889,3.242849723,1.128528431,2019
902,6055,Jeffrey,Schlupp,Jeffrey Schlupp,30,1650,4,3.303493945,1,1.407040109,28,16,1,0,F M S,Crystal Palace,4,3.303493945,7.353200106,3.319331795,2018
903,586,Morgan,Schneiderlin,Morgan Schneiderlin,15,1014,0,0.33733923,0,0.128483865,6,4,4,1,M S,Everton,0,0.33733923,3.29388931,3.029687347,2019
904,611,Morgan,Schneiderlin,Morgan Schneiderlin,14,831,0,0.101088425,1,0.803704383,3,8,2,0,M S,Everton,0,0.101088425,1.976115247,1.746927544,2018
905,876,Ken,Sema,Ken Sema,17,772,1,0.867649278,2,0.773661785,12,8,1,0,M S,Watford,1,0.867649278,3.237184145,1.637230951,2018
906,2958,Nélson,Semedo,Nélson Semedo,34,2994,1,1.309736812,1,0.902799194,23,20,5,0,D M,Wolverhampton Wanderers,1,1.309736812,7.686349013,6.196272313,2020
907,3389,Ryan,Sessegnon,Ryan Sessegnon,6,341,0,0.092631869,0,0.04794934,1,2,0,0,D M S,Tottenham,0,0.092631869,0.525665015,0.401522592,2019
908,838,Jamie,Shackleton,Jamie Shackleton,13,446,0,0,0,0.120877685,0,2,0,0,D M S,Leeds,0,0,2.193708245,2.193708245,2020
909,1250,Xherdan,Shaqiri,Xherdan Shaqiri,14,534,0,0.424720537,2,2.510420077,11,19,2,0,F M S,Liverpool,0,0.424720537,4.585736163,2.122925749,2020
910,482,Xherdan,Shaqiri,Xherdan Shaqiri,7,175,1,0.540840738,0,0.178498261,4,3,0,0,M S,Liverpool,1,0.540840738,0.724148285,0.044575419,2019
911,888,Xherdan,Shaqiri,Xherdan Shaqiri,24,1048,6,4.059152173,3,1.891757011,26,20,2,0,M S,Liverpool,6,4.059152173,7.922253352,3.420124656,2018
912,489,Luke,Shaw,Luke Shaw,32,2659,1,0.693125116,5,6.471944945,11,72,8,0,D S,Manchester United,1,0.693125116,12.84404625,10.09623195,2020
913,833,Luke,Shaw,Luke Shaw,24,1735,0,0.719465985,0,1.375558405,11,19,7,0,D S,Manchester United,0,0.719465985,7.25877029,6.281433146,2019
914,484,Luke,Shaw,Luke Shaw,29,2594,1,1.533867922,4,4.323225732,21,33,11,0,D,Manchester United,1,1.533867922,14.97179604,12.21841876,2018
915,771,Jonjo,Shelvey,Jonjo Shelvey,30,2617,1,2.452838399,3,2.625524726,42,37,7,0,M S,Newcastle United,1,2.452838399,9.463527981,7.525889337,2020
916,483,Jonjo,Shelvey,Jonjo Shelvey,26,2136,6,2.24221378,2,4.141612278,45,44,3,0,M S,Newcastle United,6,2.24221378,7.487127935,4.892644167,2019
917,5247,Jonjo,Shelvey,Jonjo Shelvey,16,932,1,0.716793973,1,1.857972824,23,25,1,0,M S,Newcastle United,1,0.716793973,3.268731317,1.995906278,2018
918,332,Shola,Shoretire,Shola Shoretire,2,4,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0,2020
919,602,Djibril,Sidibe,Djibril Sidibe,25,1806,0,0.301567091,4,2.564887006,12,19,3,0,D M S,Everton,0,0.301567091,7.775435114,5.019268615,2019
920,605,Gylfi,Sigurdsson,Gylfi Sigurdsson,36,2250,6,6.404703327,5,4.837685822,49,44,2,0,F M S,Everton,3,3.360027944,8.475105921,3.660514172,2020
921,1791,Gylfi,Sigurdsson,Gylfi Sigurdsson,35,2580,2,4.019367754,3,4.011605945,46,52,3,0,M S,Everton,1,3.258198898,11.04620074,7.521261834,2019
922,3420,Gylfi,Sigurdsson,Gylfi Sigurdsson,38,3150,13,12.1183432,6,6.791106753,86,74,3,0,F M S,Everton,11,8.312648047,15.66706422,5.154639239,2018
923,486,Fabio,Fabio Silva,Fabio Silva,32,1341,4,6.136157326,3,1.168424532,48,11,2,0,F S,Wolverhampton Wanderers,3,5.374988496,5.087808326,1.082753679,2020
924,603,Silva,Bernardo,Bernardo Silva,26,2080,2,3.598813418,6,4.823389741,28,27,5,0,F M S,Manchester City,2,3.598813418,17.1123898,10.65352136,2020
925,608,Silva,Bernardo,Bernardo Silva,34,2020,6,7.420340553,7,6.312828656,52,51,5,0,F M S,Manchester City,6,7.420340553,23.83779613,14.72735246,2019
926,987,Silva,Bernardo,Bernardo Silva,36,2851,7,8.196722451,7,8.63292845,62,71,3,0,F M S,Manchester City,7,8.196722451,29.9314293,16.89150685,2018
927,875,Danny,Simpson,Danny Simpson,6,288,0,0,0,0.025306439,0,1,0,0,D S,Leicester,0,0,0.334265642,0.308959204,2018
928,461,Josh,Sims,Josh Sims,7,205,0,0.768791147,1,0.698920727,5,1,0,0,M S,Southampton,0,0.768791147,1.879928358,0.412216514,2018
929,866,Moussa,Sissoko,Moussa Sissoko,25,1563,0,0.24807331,0,0.184409471,3,4,3,0,D M S,Tottenham,0,0.24807331,4.136225495,3.926961499,2020
930,47,Moussa,Sissoko,Moussa Sissoko,29,2466,2,2.539252415,1,1.695646325,15,16,8,0,D M S,Tottenham,2,2.539252415,8.974991187,5.875649888,2019
931,689,Moussa,Sissoko,Moussa Sissoko,29,2344,0,0.955997096,3,2.794041261,15,25,2,0,M S,Tottenham,0,0.955997096,10.87196944,8.834691549,2018
932,727,Oliver,Skipp,Oliver Skipp,7,70,0,0,0,0,0,0,0,0,M S,Tottenham,0,0,0,0,2019
933,769,Oliver,Skipp,Oliver Skipp,8,207,0,0.057319501,0,0.028557029,2,1,0,0,M S,Tottenham,0,0.057319501,0.482907675,0.482907675,2018
934,2344,Callum,Slattery,Callum Slattery,3,107,0,0.100851752,0,0,1,0,0,0,M S,Southampton,0,0.100851752,0.264686048,0.163834289,2018
935,6062,Islam,Slimani,Islam Slimani,1,17,0,0.100369193,0,0.076834463,1,1,0,0,S,Leicester,0,0.100369193,0.177203655,0,2020
936,7078,William,Smallbone,William Smallbone,3,174,0,0.046092384,0,0,1,0,0,0,M S,Southampton,0,0.046092384,0.18661439,0.140521999,2020
937,708,William,Smallbone,William Smallbone,9,401,0,0.295870839,2,0.172170985,6,3,0,0,M S,Southampton,0,0.295870839,1.059664447,0.633246521,2019
